GenestoSearch,CAZyme,Geneid,Chr,Start,End,Strand,Length,n1,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
k141_1735675_2,GH130,1731386_2,k141_1735675,870,1916,+,1047,0,0.000526289465315276,0.000936921249296755,0.00141554802821733,0.000293941238665018,0.000145589613865017,0,0.000307472807147591,0,0,0,0.000282037654832696,0.000136223721080553,0.000315234122902862,0.000378972104264816
k141_1736377_2,GH27,1732086_2,k141_1736377,432,1640,+,1209,0,0,0,0.000122587161748845,0.000254554571449358,0.000252162656272412,0,0.000532545953818905,0.000439101137513633,0,0.000314059317235191,0.000244246008775709,0.000235940837008005,0.000136497157435607,0
k141_1736836_5,GH3,1732544_5,k141_1736836,3372,5690,+,2319,0,0.000554430859752143,0.000916518263919659,0.000255641015186467,0.000464487998744268,0.000197195764187158,0.000212490662650022,0.000416460580961873,0.000457846722944358,0.000790968285682342,0.00040933345681042,0.000254673069952421,0.000430523351358074,0.000426972996997797,0.000256651871387621
k141_1738324_1,GH16,1734030_1,k141_1738324,214,915,+,702,0,0,0.00023289566666992,0.000422244668246023,0.000438399539718339,0.000217140065123466,0.000175486412637251,0.000687871857016086,0.00113434460524355,0.000870966502610328,0,0.000630968856003916,0.000609513828937346,0.000235078437805767,0.000282609539291498
k141_1744347_3,GH103,1740034_3,k141_1744347,803,1825,-,1023,0,0,0.000159816967744168,0.000289751473224543,0.000300837220803787,0.000149005205979153,0.000240843522329131,0,0,0.000199224009394738,0.000185580505638976,0.000721635935019141,0.000975937098533112,0,0
k141_1744587_3,GH67,1740274_3,k141_1744587,1401,3569,-,2169,0,0.00160895594490807,0.000829147228227349,0.00163992120115468,7.09443238548349e-05,0.000210833092277556,0.000170389296917497,0.000148420483671521,0.000489509705167342,9.39631911529815e-05,0.000175056576550183,0.000272285315453972,0.000197270035921631,0,0
k141_1744661_2,GH23,1740348_2,k141_1744661,629,1363,+,735,0,0.000999591964054592,0,0,0.000418716295077923,0,0.000670429723381498,0.0010949796907603,0.000361138282485703,0.000277287294708594,0.000774893294974176,0.000803519522747843,0.000582147901923833,0.00157166726990141,0.0018894466341203
k141_1746472_2,GH29,1742151_2,k141_1746472,485,952,+,468,0,0,0.00034934350000488,0.000316683501184517,0,0,0,0,0,0.00130644975391549,0.000811319902857577,0.000315484428001958,0,0,0
k141_1748760_2,GH15,1744434_2,k141_1748760,503,1942,+,1440,0,0,0,0,0.000106859887806345,0.000423423126990759,0.00059884738312462,0.000111779176765114,0,0,0.000263678968428712,0.000615194634603818,0.000297137991606956,0.000229201476860623,0.00055108860161842
k141_1749393_1,GH44,1745065_1,k141_1749393,2,1228,-,1227,0,0.00059877758237989,0.000133245931542204,0.000120788817077713,0.00037623041183652,0.000124231724300467,0.000100400539259454,0.000262366771869216,0,0.000332202382413719,0,0.000360994406613487,0.000464959204470543,0,0.000161688587271908
k141_174963_3,GH29,174551_3,k141_174963,1745,2854,+,1110,0,0,0,0.000133520611310229,0.000138629043640664,0.00013732641956457,0.000110983298803018,0.000580043295645997,0,0.00110165492762604,0.000684140026193416,0.000798090336783331,0.000899444731350787,0.00059468491293567,0.000536194315088193
k141_1750015_1,GH37,1745683_1,k141_1750015,3,1082,-,1080,0,0,0.000151382183335448,0,0.00042743955122538,0.000282282084660506,0.000114066168214213,0.000745194511767426,0,0.000188709408898904,0,0.000410129756402545,0,0.000305601969147497,0.00055108860161842
k141_1755865_2,AA12,1751520_2,k141_1755865,338,1642,-,1305,0,0.000422241433092026,0.000626409034491508,0.000567846277986031,0.000235828717917451,0.00011680637985952,0.00018879917497525,0.000986740319029971,0.000203399722319534,0.000156173303916335,0.00130930246392188,0.000791974702018708,0.000218584269687876,0.000379367961700341,0.000760122209128856
k141_175980_1,CBM16,175565_1,k141_175980,16,1494,-,1479,0,0.000496754627167089,0.000331628312377857,0.000300624500110251,0.000832336651473357,0.00103064452817223,0.000499762521993308,0.000435326611336752,0.000538411029669354,0.000826799844262949,0,0.000698801207663566,0.00048217118313502,0.000334736436794419,0.00013413921337568
k141_175980_1,GH18,175565_1,k141_175980,16,1494,-,1479,0,0.000496754627167089,0.000331628312377857,0.000300624500110251,0.000832336651473357,0.00103064452817223,0.000499762521993308,0.000435326611336752,0.000538411029669354,0.000826799844262949,0,0.000698801207663566,0.00048217118313502,0.000334736436794419,0.00013413921337568
k141_1761110_2,GH33,1756749_2,k141_1761110,647,1717,+,1071,0,0,0.000457962907569422,0.000691913531999785,0.000143677160075758,0.000142327101509499,0,0,0.000247839997784306,0.000761180809003984,0.000177263172052916,0.000413576224943743,0.000133171088675387,0.000154085026460923,0.000185239866090225
k141_1761466_1,GH37,1757105_1,k141_1761466,3,1070,-,1068,0,0,0,0.000138771421867373,0,0.000142726896738458,0.000115347810553699,0,0.000248536177553363,0,0.000355522204622983,0,0.000400635494301514,0.000309035699137918,0.000185760202792726
k141_176170_1,GH105,175755_1,k141_176170,2,631,+,630,0,0,0,0,0.000488502344257577,0.000241956072566148,0,0,0,0,0,0.000468719721602909,0.000226390850748157,0.000261944544983569,0
k141_1762871_2,GH23,1758506_2,k141_1762871,279,887,+,609,0,0.000603202047274323,0.00053692202956415,0,0.000252673626340126,0,0.000202284830330625,0,0.000435856547827572,0.00133862831928287,0.00155869340943081,0.000484882470623699,0,0.000270977115500244,0
k141_1766858_4,GH33,1762486_4,k141_1766858,1765,2514,-,750,0,0.000244900031193375,0.00043598068800609,0,0,0.000609729302866693,0.000164255282228467,0,0,0,0.000253131809691564,0.000590586849219665,0.000380336629256904,0.000440066835572396,0
k141_176762_2,GH92,176344_2,k141_176762,773,2158,+,1386,0,0,0.000117960142858791,0.000106932091309058,0,0.000219960065969225,0.000266648185435823,0.000232268419252185,0.0001915127255606,0,0.00054790434998174,0.000213054418910413,0.000411619728633013,0.000595328511326293,0.000143139896524265
k141_176892_2,GH23,176474_2,k141_176892,783,3113,-,2331,0,0.00157593327666264,0.00168332311971463,0.00178027481746972,0.000924193624271092,0.00156944479502366,0.000951285418311586,0.00158821378569737,0.00159421403980175,0.000874329307639712,0.00122167861820253,0.00190021508757936,0.00195797492538947,0.00106193734452798,0.00170220417488315
k141_1769796_1,GH51,1765415_1,k141_1769796,44,1402,+,1359,0,0,0,0.000218113139888674,0,0.000672990400515113,0.000181297221002723,0.00082909058262866,0,0.000149967742171315,0.000279394933434397,0.000217287288160289,0.00010494940100908,0.00109288121416986,0.000145983735528058
k141_1770119_1,GH23,1765737_1,k141_1770119,67,1254,+,1188,0,0,0.000412860500005767,0.00062377053263617,0.000518108546939855,0,0.000103696516558376,0.000135489911230441,0,0.000686216032359653,0,0.000372845233093223,0.000360167262553887,0.00083345991585681,0.000500989637834928
k141_1772231_2,GH74,1767840_2,k141_1772231,1512,2426,+,915,0,0.000401475460972746,0.000536041829515684,0.000485927470670013,0.000672691752748139,0.000666370822805129,0.000269270954472897,0.000527744309972997,0.000290094685931138,0.00155917282106636,0.00145239562937783,0.00080681263554599,0.000623502670912958,0.00072142104192196,0
k141_1772425_2,GH2,1768033_2,k141_1772425,582,3077,+,2496,0,0.000147175499515249,0.000196505718752745,0.000356268938832582,0.000308249676364457,0.000732847719791698,0.000493555535542269,0.000838343825738355,0.000850758453932665,0.00187802152125352,0.00114091861339347,0.000709839963004405,0.00102855458633177,0.000595042295695848,0.00103329112803454
k141_1773114_2,GH103,1768720_2,k141_1773114,433,1641,+,1209,0,0.00319038502174992,0.00311028406455957,0.00416796349946074,0.00165460471442083,0.00126081328136206,0.00295496475473049,0.00186391083836617,0.00329325853135225,0.00252861242693321,0.00455386009991027,0.00146547605265426,0.00212346753307205,0.00245694883384092,0.00164095861524095
k141_1773859_1,GH103,1769462_1,k141_1773859,1,693,-,693,0,0.000265043323802354,0,0.000213864182618115,0.000444093040234161,0.000439920131938451,0.000177765456957216,0,0.0003830254511212,0,0,0.000213054418910413,0.000205809864316507,0,0
k141_1775214_1,GH103,1770813_1,k141_1775214,251,1198,+,948,0,0.000581250074034909,0.000172460715192282,0,0,0,0.000129948799231382,0.00033958230915984,0,0.000214985402543056,0.000200262507667377,0.000622981908459562,0.000300899232007044,0.000348154142066769,0.000418548305026648
k141_1777144_1,GH95,1772736_1,k141_1777144,233,2623,+,2391,0,0.00161320597712073,0.000615405613559412,0.000929785938233086,0.000901001814377213,0.00108379319832014,0.000360660908280825,0.000740519514830366,0.000333044714713916,0.00076714991823394,0.000714613013558367,0.000741012357866581,0.000477210325290971,0.000690192653030734,0.000746769999683681
k141_1777144_3,GH146,1772736_3,k141_1777144,3820,5742,+,1923,0,0.00181478182241581,0.00127529452419878,0.000539498257868163,0.00032007953913913,0.000554875860643116,0.000192186367662013,0.000334814382822182,0.0011042605829516,0.00021196688675072,0.000987253547939017,0.000998131700449252,0.000445011656696846,0.000429082327976205,0.000412671651757944
k141_1777351_1,GH23,1772943_1,k141_1777351,1,558,-,558,0,0,0,0,0.000275767452403471,0.00027317621096178,0,0,0,0,0,0.000264599842840352,0,0,0.000711082066604413
k141_1782154_1,GH29,1777734_1,k141_1782154,3,443,-,441,0,0,0,0.000336072286971324,0.00104679073769481,0.000691303064474708,0,0.000729986460506867,0,0,0,0.00066959960228987,0.000323415501068796,0,0.000449868246219119
k141_1782741_1,GH20,1778318_1,k141_1782741,1,825,-,825,0,0,0,0,0.000186519076898348,0.000184766455414149,0,0.000390210944343671,0.000321741378941808,0.000247037771649475,0.000230119826992331,0.000178965711884747,0.000345760572051731,0,0.000240475026160765
k141_1790814_1,GH15,1786373_1,k141_1790814,1,747,-,747,0,0,0.000437731614463946,0.000992020606120174,0,0,0.000329829883992906,0.000215477931113473,0,0.000545665760671531,0.000254148403304783,0.000592958683955487,0,0,0.000531169736499682
k141_1793452_1,GH16,1789000_1,k141_1793452,1,729,-,729,0,0,0,0,0.000211081259864385,0,0.000337973831745817,0.000662395121571046,0,0.000279569494665044,0,0.000202533213038294,0,0,0
k141_1794718_2,GH102,1790263_2,k141_1794718,674,1582,+,909,0,0,0,0,0.000169282990584309,0,0.000271048320509022,0.000531227770764898,0,0.000448418397383535,0.00125312777075032,0.000324855252596075,0.000156904550023475,0.000544637172738114,0.000436505823064095
k141_1798155_5,GH103,1793693_5,k141_1798155,2509,3063,+,555,0,0.000330945988099155,0,0,0.00110903234912531,0.000274652839129141,0.000443933195212073,0.000290021647822998,0.000478264211940525,0.00110165492762604,0.000342070013096708,0.000798090336783331,0.000513968417914735,0.000297342456467835,0.00214477726035277
k141_1798292_5,GH79,1793829_5,k141_1798292,2564,4129,-,1566,0,0.00082102500879005,0.00156602258622877,0.000946410463310051,0.000884357692190442,0.000584031899297598,0.000471997937438124,0.000205570899797911,0.000508499305798834,0.000130144419930279,0.000242463419244793,0.000188565405242549,0.000637537453256305,0.000421519957444824,0.000633435174274047
k141_1800574_1,GH23,1796108_1,k141_1800574,2,499,+,498,0,0,0.000656597421695918,0.000297606181836052,0,0,0,0,0,0.000409249320503648,0,0,0.000572796128398952,0.000331375629196081,0
k141_1801636_2,GH23,1797169_2,k141_1801636,362,1258,+,897,0,0,0.000546798521746768,0.000660904698124209,0,0.000339871406280208,0.000137337192498718,0.000358889664530132,0.000295915983976579,0.00113604326427434,0,0.000329201142262912,0,0.000367948859174244,0
k141_180353_3,GH25,179931_3,k141_180353,968,1777,-,810,0,0.000907037152568055,0.00020184291111393,0.000182972689573277,0,0,0.000152088224285618,0.000397437072942627,0,0.000251612545198539,0.000468762610539933,0.000182279891734464,0.000880408864020611,0.000611203938294994,0.000489856534771929
k141_1803934_1,GH43_7,1799464_1,k141_1803934,1,1494,+,1494,0,0.000737650696365587,0.000766030325311905,0.00158723296979228,0.000411989928891933,0.000204059338308799,0.000329829883992906,0.000323216896670209,0.000533005296439742,0.000409249320503648,0.000254148403304783,0.000592958683955487,0.000954660213998253,0.000220917086130721,0.000796754604749523
k141_1806210_1,GH103,1801735_1,k141_1806210,1,633,-,633,0,0.000290165913736226,0.000516564796215746,0,0.000243093583635287,0.000722428083965276,0.000389230526607742,0.000254284383162345,0.00167732472434118,0.000643937319465456,0.000899757617387076,0.000699747451682068,0.00022531790832755,0.00104281240656966,0.00125366127382389
k141_1806430_1,GH5,1801955_1,k141_1806430,289,1785,+,1497,0,0,0.000218427198399845,0.000297009776662032,0.000102791074442977,0.00132372761143404,0.000411461127826821,0.000967707502255095,0,0,0.000126819543933649,0.00039451359333311,0.000190549413455363,0.000330711549778855,0.000132526317022466
k141_1810862_3,GH23,1806383_3,k141_1810862,1412,2251,+,840,0,0.00590384003769743,0.0044765874214911,0.00582245237177819,0.00384695596102842,0.00254053876194455,0.00381306905173227,0.00498215759295937,0.00379195196609988,0.00509515404027042,0.0063282952422891,0.003866937703224,0.00373544903734459,0.00530437703591727,0.00401507409750563
k141_1813124_2,AA3_2,1808638_2,k141_1813124,115,1383,+,1269,0,0,0.00103068720568816,0,0.000242518894312272,0,9.70775899695432e-05,0.000126841619024243,0.000627509781624093,0.000160603752254387,0.000598420353880766,0.000116348867064552,0.000337177862816404,0.000390130173379784,0.000312674383896976
k141_1815928_1,GH43_1,1811436_1,k141_1815928,3,458,-,456,0,0,0,0,0,0,0.000270156714191558,0.000705973747990193,0.000582097889532876,0,0.000416335213308493,0.000323786649791483,0,0,0
k141_1817256_2,GH3,1812758_2,k141_1817256,329,1651,+,1323,0,0,0,0.000224048191314216,0.00034893024589827,0,9.31152393585415e-05,0.000121664410084478,0.000200632379158724,0.000616193988241321,0.000717493791642755,0.000557999668574891,0.000431220668091728,0.000498941990444893,0
k141_1819787_2,GH29,1815282_2,k141_1819787,864,2486,+,1623,0,0.000113170069867549,0.000302204728285182,0.000182634477577762,0.000284432973088978,0.000563520612630954,7.59035500131549e-05,0.000297526829097531,0,0.000251147457314623,0.000233948068106806,0.000272914440489679,0.000527268894533601,0.000508395142759237,0.000244475534913902
k141_1820173_2,GH2,1815668_2,k141_1820173,1829,5338,-,3510,0,0.00198850452678381,0.00149053226668749,0.0019001010071071,0.000876799079436677,0.00104227231259264,0.000421167390329403,0.00119231121882788,0.000378114868414518,0.00104515980313239,0.000811319902857577,0.000925420988805743,0.000975222126299754,0.000846282376100761,0.000452175262866396
k141_18203_1,GH39,18145_1,k141_18203,3,944,-,942,0,0.000194984101268611,0.000347118382170454,0.000471999613230427,0,0.00016181775553787,0.000130776498589544,0,0.000281779870092348,0.000432709472634431,0,0,0.000454223681437386,0,0.000631821326696278
k141_1822452_1,GH3,1817944_1,k141_1822452,2,1252,-,1251,0,0.000293645121334982,0.000392068964034253,0,0.000369012562208961,0.000243696763735689,9.84743898252201e-05,0.000386000034872336,0.000212179566448434,0,0.000303515359342403,0.000590114757413734,0.000114009780952309,0.000131914519056474,0.000317173295895494
k141_1822724_4,GH127,1818215_4,k141_1822724,2161,4632,-,2472,0,0,0.000198413541264907,0.00035972786056882,0.000995975653340692,0.000616635621831202,0.000199338934743285,0.000520912668419949,0.000322131841780329,0.000824458582568029,0.00115199549313515,0.000836186881985772,0.000865450460991135,0.000934607963897685,0.000802556215949156
k141_1825667_1,CBM32,1821146_1,k141_1825667,3,335,-,333,0,0,0,0.000890137408734859,0.000462096812135546,0,0,0.000483369413038331,0.000797107019900875,0,0,0,0,0,0.000595771461209103
k141_1826950_1,GH103,1822426_1,k141_1826950,1,624,-,624,0,0.000294350999030499,0.00235806862503294,0.000950050503553551,0.00123299870545783,0.00268710830590289,0.00177679992795217,0.00257951946381032,0.000425379226966332,0.00195967463087324,0.00304244963571591,0.000946453284005873,0.00274281223021806,0.00290909566784637,0.00127174292681174
k141_1827402_2,GH13_23,1822877_2,k141_1827402,479,2215,-,1737,0,0.000105742673226846,0.000188247274614028,8.5324052132616e-05,0.000354354032103942,0.000526536530972964,0.000141843939748245,0.000185333350076873,0.000305626525765102,0.000351996824889148,0.000983672835588979,0.000595006900480376,0.00049266402753485,0.000190011587034713,0.000228430508442869
k141_1829633_2,GH23,1825101_2,k141_1829633,478,2505,+,2028,0,0,0.000161235461540714,7.30808079656578e-05,0.000151753686825579,7.51638686965844e-05,0.000911179450231881,0.000317479318622809,0.000130885915989641,0.000200992269833153,9.3613834945105e-05,0.00029121639507873,0.00021098555617062,0.00040686652697152,0.00058695827391311
